,return_id,sku_id,date,return_qty,reason,location
32427,R32428,SKU026,2024-09-29,1,Wrong Item,Delhi
32428,R32429,SKU026,2024-09-29,1,Wrong Item,Mumbai
32429,R32430,SKU027,2024-09-29,3,Other,Chennai
32430,R32431,SKU027,2024-09-29,3,Damaged,Mumbai
32431,R32432,SKU027,2024-09-29,3,Other,Chennai
32432,R32433,SKU027,2024-09-29,2,Other,Hyderabad
32433,R32434,SKU027,2024-09-29,2,Damaged,Bangalore
32434,R32435,SKU027,2024-09-29,1,Damaged,Chennai
32435,R32436,SKU027,2024-09-29,3,Wrong Item,Chennai
32436,R32437,SKU027,2024-09-29,3,Late Delivery,Bangalore
32437,R32438,SKU027,2024-09-29,2,Wrong Item,Chennai
32438,R32439,SKU027,2024-09-29,2,Late Delivery,Chennai
32439,R32440,SKU028,2024-09-29,1,Other,Chennai
32440,R32441,SKU028,2024-09-29,3,Other,Delhi
32441,R32442,SKU028,2024-09-29,2,Damaged,Mumbai
32442,R32443,SKU028,2024-09-29,1,Damaged,Delhi
32443,R32444,SKU028,2024-09-29,1,Wrong Item,Chennai
32444,R32445,SKU028,2024-09-29,1,Damaged,Delhi
32445,R32446,SKU028,2024-09-29,2,Damaged,Chennai
32446,R32447,SKU028,2024-09-29,2,Late Delivery,Bangalore
32447,R32448,SKU028,2024-09-29,2,Other,Bangalore
32448,R32449,SKU028,2024-09-29,2,Other,Chennai
32449,R32450,SKU028,2024-09-29,2,Other,Chennai
32450,R32451,SKU028,2024-09-29,1,Late Delivery,Delhi
32451,R32452,SKU028,2024-09-29,1,Wrong Item,Hyderabad
32452,R32453,SKU028,2024-09-29,3,Damaged,Hyderabad
32453,R32454,SKU028,2024-09-29,2,Damaged,Mumbai
32454,R32455,SKU028,2024-09-29,1,Damaged,Mumbai
32455,R32456,SKU028,2024-09-29,1,Other,Mumbai
32456,R32457,SKU028,2024-09-29,1,Wrong Item,Chennai
32457,R32458,SKU028,2024-09-29,2,Damaged,Delhi
32458,R32459,SKU028,2024-09-29,1,Wrong Item,Delhi
32459,R32460,SKU028,2024-09-29,3,Wrong Item,Bangalore
32460,R32461,SKU028,2024-09-29,1,Wrong Item,Hyderabad
32461,R32462,SKU029,2024-09-29,1,Wrong Item,Mumbai
32462,R32463,SKU029,2024-09-29,1,Damaged,Bangalore
32463,R32464,SKU029,2024-09-29,1,Other,Delhi
32464,R32465,SKU029,2024-09-29,2,Other,Delhi
32465,R32466,SKU029,2024-09-29,2,Other,Hyderabad
32466,R32467,SKU029,2024-09-29,3,Damaged,Mumbai
32467,R32468,SKU029,2024-09-29,3,Other,Delhi
32468,R32469,SKU029,2024-09-29,1,Wrong Item,Hyderabad
32469,R32470,SKU029,2024-09-29,1,Wrong Item,Delhi
32470,R32471,SKU030,2024-09-29,3,Damaged,Mumbai
32471,R32472,SKU030,2024-09-29,3,Wrong Item,Mumbai
32472,R32473,SKU030,2024-09-29,3,Damaged,Chennai
32473,R32474,SKU030,2024-09-29,3,Damaged,Bangalore
32474,R32475,SKU030,2024-09-29,3,Other,Bangalore
32475,R32476,SKU030,2024-09-29,3,Wrong Item,Bangalore
32476,R32477,SKU031,2024-09-29,3,Other,Bangalore
32477,R32478,SKU031,2024-09-29,3,Late Delivery,Chennai
32478,R32479,SKU031,2024-09-29,2,Other,Hyderabad
32479,R32480,SKU031,2024-09-29,1,Late Delivery,Hyderabad
32480,R32481,SKU032,2024-09-29,2,Other,Chennai
32481,R32482,SKU032,2024-09-29,3,Damaged,Chennai
32482,R32483,SKU032,2024-09-29,3,Late Delivery,Mumbai
32483,R32484,SKU032,2024-09-29,1,Late Delivery,Delhi
32484,R32485,SKU032,2024-09-29,2,Late Delivery,Mumbai
32485,R32486,SKU032,2024-09-29,2,Other,Hyderabad
32486,R32487,SKU032,2024-09-29,2,Damaged,Delhi
32487,R32488,SKU032,2024-09-29,1,Late Delivery,Mumbai
32488,R32489,SKU032,2024-09-29,1,Damaged,Delhi
32489,R32490,SKU032,2024-09-29,2,Other,Bangalore
32490,R32491,SKU032,2024-09-29,1,Other,Delhi
32491,R32492,SKU032,2024-09-29,3,Late Delivery,Hyderabad
32492,R32493,SKU032,2024-09-29,1,Damaged,Mumbai
32493,R32494,SKU032,2024-09-29,1,Damaged,Hyderabad
32494,R32495,SKU033,2024-09-29,3,Other,Chennai
32495,R32496,SKU033,2024-09-29,3,Other,Bangalore
32496,R32497,SKU033,2024-09-29,3,Wrong Item,Bangalore
32497,R32498,SKU033,2024-09-29,2,Other,Hyderabad
32498,R32499,SKU033,2024-09-29,1,Damaged,Hyderabad
32499,R32500,SKU033,2024-09-29,1,Other,Bangalore
32500,R32501,SKU033,2024-09-29,3,Damaged,Mumbai
32501,R32502,SKU033,2024-09-29,2,Damaged,Hyderabad
32502,R32503,SKU033,2024-09-29,3,Wrong Item,Chennai
32503,R32504,SKU033,2024-09-29,2,Other,Hyderabad
32504,R32505,SKU033,2024-09-29,3,Damaged,Hyderabad
32505,R32506,SKU034,2024-09-29,1,Damaged,Delhi
32506,R32507,SKU034,2024-09-29,2,Damaged,Bangalore
32507,R32508,SKU034,2024-09-29,1,Other,Chennai
32508,R32509,SKU034,2024-09-29,3,Other,Bangalore
32509,R32510,SKU034,2024-09-29,2,Damaged,Mumbai
32510,R32511,SKU034,2024-09-29,1,Other,Delhi
32511,R32512,SKU034,2024-09-29,2,Damaged,Hyderabad
32512,R32513,SKU034,2024-09-29,3,Damaged,Hyderabad
32513,R32514,SKU034,2024-09-29,1,Late Delivery,Chennai
32514,R32515,SKU034,2024-09-29,2,Late Delivery,Mumbai
32515,R32516,SKU034,2024-09-29,2,Wrong Item,Delhi
32516,R32517,SKU034,2024-09-29,3,Damaged,Chennai
32517,R32518,SKU034,2024-09-29,1,Late Delivery,Mumbai
32518,R32519,SKU034,2024-09-29,3,Late Delivery,Chennai
32519,R32520,SKU034,2024-09-29,3,Damaged,Mumbai
32520,R32521,SKU034,2024-09-29,1,Other,Delhi
32521,R32522,SKU035,2024-09-29,1,Damaged,Hyderabad
32522,R32523,SKU035,2024-09-29,2,Wrong Item,Bangalore
32523,R32524,SKU035,2024-09-29,1,Late Delivery,Delhi
32524,R32525,SKU035,2024-09-29,2,Damaged,Chennai
32525,R32526,SKU035,2024-09-29,2,Wrong Item,Chennai
32526,R32527,SKU035,2024-09-29,3,Wrong Item,Bangalore
32527,R32528,SKU035,2024-09-29,1,Other,Hyderabad
32528,R32529,SKU035,2024-09-29,3,Damaged,Mumbai
32529,R32530,SKU035,2024-09-29,2,Late Delivery,Chennai
32530,R32531,SKU035,2024-09-29,1,Other,Delhi
32531,R32532,SKU035,2024-09-29,2,Damaged,Bangalore
32532,R32533,SKU035,2024-09-29,3,Other,Mumbai
32533,R32534,SKU035,2024-09-29,3,Late Delivery,Hyderabad
32534,R32535,SKU035,2024-09-29,1,Other,Hyderabad
32535,R32536,SKU035,2024-09-29,2,Late Delivery,Delhi
32536,R32537,SKU035,2024-09-29,3,Late Delivery,Chennai
32537,R32538,SKU035,2024-09-29,2,Late Delivery,Mumbai
32538,R32539,SKU035,2024-09-29,2,Late Delivery,Hyderabad
32539,R32540,SKU035,2024-09-29,1,Damaged,Mumbai
32540,R32541,SKU035,2024-09-29,2,Damaged,Bangalore
32541,R32542,SKU036,2024-09-29,3,Late Delivery,Delhi
32542,R32543,SKU036,2024-09-29,3,Damaged,Hyderabad
32543,R32544,SKU036,2024-09-29,3,Other,Mumbai
32544,R32545,SKU036,2024-09-29,1,Other,Hyderabad
32545,R32546,SKU036,2024-09-29,1,Late Delivery,Chennai
32546,R32547,SKU036,2024-09-29,3,Late Delivery,Hyderabad
32547,R32548,SKU036,2024-09-29,1,Damaged,Delhi
32548,R32549,SKU036,2024-09-29,2,Damaged,Hyderabad
32549,R32550,SKU036,2024-09-29,2,Wrong Item,Chennai
32550,R32551,SKU036,2024-09-29,1,Wrong Item,Bangalore
32551,R32552,SKU036,2024-09-29,1,Wrong Item,Hyderabad
32552,R32553,SKU036,2024-09-29,1,Other,Mumbai
32553,R32554,SKU037,2024-09-29,3,Late Delivery,Mumbai
32554,R32555,SKU037,2024-09-29,2,Wrong Item,Hyderabad
32555,R32556,SKU037,2024-09-29,3,Other,Delhi
32556,R32557,SKU037,2024-09-29,3,Damaged,Chennai
32557,R32558,SKU037,2024-09-29,1,Wrong Item,Bangalore
32558,R32559,SKU037,2024-09-29,3,Late Delivery,Bangalore
32559,R32560,SKU037,2024-09-29,3,Damaged,Delhi
32560,R32561,SKU037,2024-09-29,3,Other,Chennai
32561,R32562,SKU037,2024-09-29,1,Damaged,Bangalore
32562,R32563,SKU038,2024-09-29,3,Late Delivery,Mumbai
32563,R32564,SKU038,2024-09-29,1,Late Delivery,Hyderabad
32564,R32565,SKU038,2024-09-29,3,Wrong Item,Chennai
32565,R32566,SKU038,2024-09-29,3,Damaged,Hyderabad
32566,R32567,SKU038,2024-09-29,1,Other,Chennai
32567,R32568,SKU038,2024-09-29,1,Other,Delhi
32568,R32569,SKU038,2024-09-29,2,Late Delivery,Hyderabad
32569,R32570,SKU038,2024-09-29,2,Damaged,Bangalore
32570,R32571,SKU038,2024-09-29,1,Late Delivery,Bangalore
32571,R32572,SKU038,2024-09-29,2,Late Delivery,Delhi
32572,R32573,SKU038,2024-09-29,2,Wrong Item,Mumbai
32573,R32574,SKU038,2024-09-29,3,Wrong Item,Delhi
32574,R32575,SKU038,2024-09-29,2,Wrong Item,Bangalore
32575,R32576,SKU039,2024-09-29,1,Late Delivery,Chennai
32576,R32577,SKU039,2024-09-29,3,Late Delivery,Delhi
32577,R32578,SKU039,2024-09-29,1,Wrong Item,Delhi
32578,R32579,SKU039,2024-09-29,2,Damaged,Mumbai
32579,R32580,SKU039,2024-09-29,2,Other,Delhi
32580,R32581,SKU039,2024-09-29,3,Wrong Item,Mumbai
32581,R32582,SKU039,2024-09-29,1,Wrong Item,Bangalore
32582,R32583,SKU039,2024-09-29,2,Wrong Item,Bangalore
32583,R32584,SKU039,2024-09-29,3,Damaged,Hyderabad
32584,R32585,SKU039,2024-09-29,3,Late Delivery,Chennai
32585,R32586,SKU039,2024-09-29,3,Late Delivery,Hyderabad
32586,R32587,SKU039,2024-09-29,2,Wrong Item,Mumbai
32587,R32588,SKU039,2024-09-29,2,Damaged,Chennai
32588,R32589,SKU039,2024-09-29,3,Late Delivery,Bangalore
32589,R32590,SKU039,2024-09-29,3,Late Delivery,Chennai
32590,R32591,SKU039,2024-09-29,1,Damaged,Chennai
32591,R32592,SKU040,2024-09-29,1,Other,Delhi
32592,R32593,SKU040,2024-09-29,3,Other,Chennai
32593,R32594,SKU040,2024-09-29,2,Other,Delhi
32594,R32595,SKU040,2024-09-29,3,Damaged,Bangalore
32595,R32596,SKU040,2024-09-29,2,Other,Delhi
32596,R32597,SKU040,2024-09-29,2,Other,Chennai
32597,R32598,SKU040,2024-09-29,2,Damaged,Delhi
32598,R32599,SKU040,2024-09-29,3,Wrong Item,Chennai
32599,R32600,SKU040,2024-09-29,3,Wrong Item,Mumbai
32600,R32601,SKU040,2024-09-29,3,Late Delivery,Mumbai
32601,R32602,SKU040,2024-09-29,3,Damaged,Mumbai
32602,R32603,SKU040,2024-09-29,3,Damaged,Bangalore
32603,R32604,SKU040,2024-09-29,1,Other,Delhi
32604,R32605,SKU040,2024-09-29,1,Damaged,Chennai
32605,R32606,SKU041,2024-09-29,2,Wrong Item,Bangalore
32606,R32607,SKU041,2024-09-29,3,Wrong Item,Delhi
32607,R32608,SKU041,2024-09-29,1,Late Delivery,Hyderabad
32608,R32609,SKU041,2024-09-29,2,Damaged,Chennai
32609,R32610,SKU041,2024-09-29,1,Late Delivery,Chennai
32610,R32611,SKU041,2024-09-29,3,Other,Hyderabad
32611,R32612,SKU041,2024-09-29,2,Damaged,Mumbai
32612,R32613,SKU041,2024-09-29,1,Late Delivery,Mumbai
32613,R32614,SKU041,2024-09-29,2,Damaged,Delhi
32614,R32615,SKU041,2024-09-29,3,Wrong Item,Chennai
32615,R32616,SKU041,2024-09-29,2,Damaged,Hyderabad
32616,R32617,SKU042,2024-09-29,3,Damaged,Bangalore
32617,R32618,SKU042,2024-09-29,3,Damaged,Mumbai
32618,R32619,SKU042,2024-09-29,2,Late Delivery,Chennai
32619,R32620,SKU042,2024-09-29,2,Late Delivery,Delhi
32620,R32621,SKU042,2024-09-29,1,Late Delivery,Hyderabad
32621,R32622,SKU042,2024-09-29,3,Damaged,Hyderabad
32622,R32623,SKU042,2024-09-29,2,Wrong Item,Mumbai
32623,R32624,SKU042,2024-09-29,3,Wrong Item,Bangalore
32624,R32625,SKU042,2024-09-29,2,Damaged,Delhi
32625,R32626,SKU043,2024-09-29,2,Wrong Item,Mumbai
32626,R32627,SKU043,2024-09-29,3,Late Delivery,Chennai
32627,R32628,SKU043,2024-09-29,3,Late Delivery,Hyderabad
32628,R32629,SKU043,2024-09-29,3,Wrong Item,Bangalore
32629,R32630,SKU043,2024-09-29,1,Damaged,Mumbai
32630,R32631,SKU043,2024-09-29,2,Wrong Item,Hyderabad
32631,R32632,SKU043,2024-09-29,2,Wrong Item,Mumbai
32632,R32633,SKU043,2024-09-29,3,Other,Mumbai
32633,R32634,SKU043,2024-09-29,3,Damaged,Hyderabad
32634,R32635,SKU043,2024-09-29,2,Other,Delhi
32635,R32636,SKU043,2024-09-29,1,Damaged,Delhi
32636,R32637,SKU043,2024-09-29,3,Late Delivery,Delhi
32637,R32638,SKU043,2024-09-29,2,Damaged,Delhi
32638,R32639,SKU043,2024-09-29,1,Other,Mumbai
32639,R32640,SKU043,2024-09-29,2,Damaged,Delhi
32640,R32641,SKU043,2024-09-29,3,Damaged,Mumbai
32641,R32642,SKU043,2024-09-29,3,Late Delivery,Mumbai
32642,R32643,SKU043,2024-09-29,2,Other,Bangalore
32643,R32644,SKU043,2024-09-29,2,Late Delivery,Bangalore
32644,R32645,SKU043,2024-09-29,3,Late Delivery,Chennai
32645,R32646,SKU044,2024-09-29,2,Other,Delhi
32646,R32647,SKU044,2024-09-29,2,Damaged,Chennai
32647,R32648,SKU044,2024-09-29,2,Wrong Item,Delhi
32648,R32649,SKU044,2024-09-29,1,Wrong Item,Hyderabad
32649,R32650,SKU044,2024-09-29,3,Other,Mumbai
32650,R32651,SKU044,2024-09-29,1,Damaged,Bangalore
32651,R32652,SKU044,2024-09-29,1,Late Delivery,Chennai
32652,R32653,SKU044,2024-09-29,2,Damaged,Bangalore
32653,R32654,SKU044,2024-09-29,2,Late Delivery,Chennai
32654,R32655,SKU044,2024-09-29,1,Other,Mumbai
32655,R32656,SKU044,2024-09-29,3,Late Delivery,Mumbai
32656,R32657,SKU044,2024-09-29,3,Late Delivery,Bangalore
32657,R32658,SKU044,2024-09-29,3,Wrong Item,Mumbai
32658,R32659,SKU044,2024-09-29,2,Late Delivery,Mumbai
32659,R32660,SKU044,2024-09-29,3,Late Delivery,Hyderabad
32660,R32661,SKU044,2024-09-29,2,Damaged,Chennai
32661,R32662,SKU044,2024-09-29,2,Other,Delhi
32662,R32663,SKU045,2024-09-29,3,Damaged,Bangalore
32663,R32664,SKU045,2024-09-29,1,Wrong Item,Hyderabad
32664,R32665,SKU045,2024-09-29,2,Late Delivery,Delhi
32665,R32666,SKU045,2024-09-29,3,Damaged,Bangalore
32666,R32667,SKU045,2024-09-29,3,Late Delivery,Bangalore
32667,R32668,SKU045,2024-09-29,2,Wrong Item,Delhi
32668,R32669,SKU045,2024-09-29,2,Damaged,Chennai
32669,R32670,SKU045,2024-09-29,2,Wrong Item,Chennai
32670,R32671,SKU045,2024-09-29,2,Wrong Item,Chennai
32671,R32672,SKU045,2024-09-29,1,Late Delivery,Hyderabad
32672,R32673,SKU045,2024-09-29,3,Wrong Item,Chennai
32673,R32674,SKU045,2024-09-29,2,Wrong Item,Delhi
32674,R32675,SKU045,2024-09-29,1,Late Delivery,Hyderabad
32675,R32676,SKU046,2024-09-29,2,Late Delivery,Delhi
32676,R32677,SKU046,2024-09-29,1,Other,Hyderabad
32677,R32678,SKU046,2024-09-29,3,Late Delivery,Mumbai
32678,R32679,SKU046,2024-09-29,2,Wrong Item,Hyderabad
32679,R32680,SKU046,2024-09-29,2,Damaged,Bangalore
32680,R32681,SKU046,2024-09-29,1,Other,Delhi
32681,R32682,SKU046,2024-09-29,3,Other,Chennai
32682,R32683,SKU046,2024-09-29,2,Damaged,Chennai
32683,R32684,SKU046,2024-09-29,1,Wrong Item,Mumbai
32684,R32685,SKU046,2024-09-29,3,Other,Delhi
32685,R32686,SKU046,2024-09-29,2,Late Delivery,Chennai
32686,R32687,SKU046,2024-09-29,1,Wrong Item,Mumbai
32687,R32688,SKU047,2024-09-29,3,Other,Delhi
32688,R32689,SKU047,2024-09-29,3,Other,Mumbai
32689,R32690,SKU047,2024-09-29,3,Late Delivery,Bangalore
32690,R32691,SKU047,2024-09-29,3,Other,Bangalore
32691,R32692,SKU047,2024-09-29,2,Other,Mumbai
32692,R32693,SKU047,2024-09-29,3,Late Delivery,Chennai
32693,R32694,SKU047,2024-09-29,3,Late Delivery,Mumbai
32694,R32695,SKU047,2024-09-29,3,Wrong Item,Delhi
32695,R32696,SKU047,2024-09-29,2,Late Delivery,Bangalore
32696,R32697,SKU048,2024-09-29,3,Damaged,Mumbai
32697,R32698,SKU048,2024-09-29,3,Other,Bangalore
32698,R32699,SKU048,2024-09-29,2,Wrong Item,Bangalore
32699,R32700,SKU048,2024-09-29,1,Other,Delhi
32700,R32701,SKU048,2024-09-29,2,Other,Delhi
32701,R32702,SKU048,2024-09-29,3,Other,Chennai
32702,R32703,SKU048,2024-09-29,2,Other,Bangalore
32703,R32704,SKU048,2024-09-29,2,Other,Hyderabad
32704,R32705,SKU049,2024-09-29,3,Damaged,Chennai
32705,R32706,SKU049,2024-09-29,2,Late Delivery,Mumbai
32706,R32707,SKU049,2024-09-29,3,Other,Mumbai
32707,R32708,SKU049,2024-09-29,3,Other,Hyderabad
32708,R32709,SKU049,2024-09-29,2,Damaged,Delhi
32709,R32710,SKU050,2024-09-29,2,Other,Mumbai
32710,R32711,SKU050,2024-09-29,2,Late Delivery,Hyderabad
32711,R32712,SKU050,2024-09-29,2,Late Delivery,Delhi
32712,R32713,SKU050,2024-09-29,1,Wrong Item,Delhi
32713,R32714,SKU050,2024-09-29,1,Wrong Item,Chennai
32714,R32715,SKU050,2024-09-29,3,Wrong Item,Chennai
32715,R32716,SKU050,2024-09-29,1,Damaged,Delhi
32716,R32717,SKU050,2024-09-29,2,Wrong Item,Delhi
32717,R32718,SKU050,2024-09-29,2,Damaged,Hyderabad
32718,R32719,SKU050,2024-09-29,2,Other,Chennai
32719,R32720,SKU050,2024-09-29,3,Wrong Item,Bangalore
32720,R32721,SKU050,2024-09-29,3,Damaged,Hyderabad
32721,R32722,SKU050,2024-09-29,1,Other,Hyderabad
32722,R32723,SKU050,2024-09-29,2,Damaged,Mumbai
32723,R32724,SKU050,2024-09-29,1,Other,Mumbai
32724,R32725,SKU050,2024-09-29,3,Wrong Item,Mumbai
32725,R32726,SKU050,2024-09-29,2,Damaged,Bangalore
32726,R32727,SKU001,2024-10-06,3,Other,Hyderabad
32727,R32728,SKU001,2024-10-06,1,Late Delivery,Hyderabad
32728,R32729,SKU001,2024-10-06,1,Damaged,Chennai
32729,R32730,SKU001,2024-10-06,2,Late Delivery,Mumbai
32730,R32731,SKU001,2024-10-06,2,Other,Chennai
32731,R32732,SKU001,2024-10-06,2,Damaged,Hyderabad
32732,R32733,SKU001,2024-10-06,2,Other,Chennai
32733,R32734,SKU001,2024-10-06,3,Other,Chennai
32734,R32735,SKU001,2024-10-06,1,Damaged,Hyderabad
32735,R32736,SKU001,2024-10-06,3,Damaged,Mumbai
32736,R32737,SKU001,2024-10-06,1,Wrong Item,Bangalore
32737,R32738,SKU001,2024-10-06,1,Wrong Item,Hyderabad
32738,R32739,SKU001,2024-10-06,3,Other,Bangalore
32739,R32740,SKU001,2024-10-06,3,Wrong Item,Bangalore
32740,R32741,SKU002,2024-10-06,3,Wrong Item,Mumbai
32741,R32742,SKU002,2024-10-06,3,Damaged,Delhi
32742,R32743,SKU002,2024-10-06,1,Late Delivery,Delhi
32743,R32744,SKU002,2024-10-06,3,Damaged,Hyderabad
32744,R32745,SKU002,2024-10-06,2,Wrong Item,Hyderabad
32745,R32746,SKU002,2024-10-06,1,Late Delivery,Hyderabad
32746,R32747,SKU002,2024-10-06,3,Wrong Item,Hyderabad
32747,R32748,SKU002,2024-10-06,3,Damaged,Mumbai
32748,R32749,SKU002,2024-10-06,2,Wrong Item,Hyderabad
32749,R32750,SKU002,2024-10-06,2,Wrong Item,Hyderabad
32750,R32751,SKU002,2024-10-06,1,Wrong Item,Mumbai
32751,R32752,SKU002,2024-10-06,1,Wrong Item,Hyderabad
32752,R32753,SKU002,2024-10-06,1,Wrong Item,Mumbai
32753,R32754,SKU002,2024-10-06,1,Damaged,Bangalore
32754,R32755,SKU002,2024-10-06,3,Other,Hyderabad
32755,R32756,SKU002,2024-10-06,1,Late Delivery,Chennai
32756,R32757,SKU002,2024-10-06,1,Wrong Item,Delhi
32757,R32758,SKU002,2024-10-06,3,Late Delivery,Chennai
32758,R32759,SKU002,2024-10-06,3,Wrong Item,Hyderabad
32759,R32760,SKU002,2024-10-06,3,Damaged,Mumbai
32760,R32761,SKU002,2024-10-06,2,Wrong Item,Bangalore
32761,R32762,SKU002,2024-10-06,1,Wrong Item,Delhi
32762,R32763,SKU002,2024-10-06,3,Late Delivery,Chennai
32763,R32764,SKU003,2024-10-06,2,Late Delivery,Bangalore
32764,R32765,SKU003,2024-10-06,3,Late Delivery,Bangalore
32765,R32766,SKU003,2024-10-06,3,Late Delivery,Mumbai
32766,R32767,SKU003,2024-10-06,3,Wrong Item,Hyderabad
32767,R32768,SKU003,2024-10-06,1,Other,Mumbai
32768,R32769,SKU003,2024-10-06,1,Damaged,Hyderabad
32769,R32770,SKU003,2024-10-06,1,Damaged,Delhi
32770,R32771,SKU003,2024-10-06,1,Late Delivery,Chennai
32771,R32772,SKU003,2024-10-06,1,Wrong Item,Bangalore
32772,R32773,SKU003,2024-10-06,2,Damaged,Bangalore
32773,R32774,SKU003,2024-10-06,3,Other,Bangalore
32774,R32775,SKU003,2024-10-06,1,Other,Delhi
32775,R32776,SKU003,2024-10-06,3,Late Delivery,Hyderabad
32776,R32777,SKU003,2024-10-06,2,Other,Bangalore
32777,R32778,SKU004,2024-10-06,2,Wrong Item,Chennai
32778,R32779,SKU004,2024-10-06,1,Late Delivery,Bangalore
32779,R32780,SKU004,2024-10-06,3,Wrong Item,Bangalore
32780,R32781,SKU004,2024-10-06,3,Wrong Item,Delhi
32781,R32782,SKU004,2024-10-06,3,Late Delivery,Chennai
32782,R32783,SKU004,2024-10-06,1,Wrong Item,Delhi
32783,R32784,SKU004,2024-10-06,3,Late Delivery,Mumbai
32784,R32785,SKU004,2024-10-06,3,Late Delivery,Bangalore
32785,R32786,SKU004,2024-10-06,3,Wrong Item,Delhi
32786,R32787,SKU004,2024-10-06,1,Other,Delhi
32787,R32788,SKU005,2024-10-06,2,Late Delivery,Chennai
32788,R32789,SKU005,2024-10-06,3,Other,Bangalore
32789,R32790,SKU005,2024-10-06,1,Late Delivery,Hyderabad
32790,R32791,SKU005,2024-10-06,2,Damaged,Hyderabad
32791,R32792,SKU005,2024-10-06,3,Other,Delhi
32792,R32793,SKU005,2024-10-06,3,Damaged,Delhi
32793,R32794,SKU005,2024-10-06,2,Damaged,Delhi
32794,R32795,SKU005,2024-10-06,1,Late Delivery,Delhi
32795,R32796,SKU006,2024-10-06,1,Other,Hyderabad
32796,R32797,SKU006,2024-10-06,1,Wrong Item,Bangalore
32797,R32798,SKU006,2024-10-06,1,Damaged,Hyderabad
32798,R32799,SKU006,2024-10-06,3,Late Delivery,Delhi
32799,R32800,SKU006,2024-10-06,3,Other,Hyderabad
32800,R32801,SKU006,2024-10-06,1,Other,Bangalore
32801,R32802,SKU006,2024-10-06,3,Wrong Item,Delhi
32802,R32803,SKU006,2024-10-06,2,Late Delivery,Bangalore
32803,R32804,SKU006,2024-10-06,2,Damaged,Hyderabad
32804,R32805,SKU006,2024-10-06,2,Other,Bangalore
32805,R32806,SKU006,2024-10-06,2,Wrong Item,Delhi
32806,R32807,SKU006,2024-10-06,3,Other,Mumbai
32807,R32808,SKU006,2024-10-06,1,Damaged,Chennai
32808,R32809,SKU006,2024-10-06,1,Wrong Item,Chennai
32809,R32810,SKU006,2024-10-06,1,Damaged,Chennai
32810,R32811,SKU006,2024-10-06,1,Damaged,Hyderabad
32811,R32812,SKU006,2024-10-06,1,Other,Bangalore
32812,R32813,SKU007,2024-10-06,3,Late Delivery,Bangalore
32813,R32814,SKU007,2024-10-06,3,Wrong Item,Mumbai
32814,R32815,SKU007,2024-10-06,3,Late Delivery,Delhi
32815,R32816,SKU007,2024-10-06,1,Late Delivery,Mumbai
32816,R32817,SKU007,2024-10-06,2,Late Delivery,Mumbai
32817,R32818,SKU008,2024-10-06,3,Wrong Item,Mumbai
32818,R32819,SKU008,2024-10-06,3,Other,Hyderabad
32819,R32820,SKU008,2024-10-06,1,Damaged,Chennai
32820,R32821,SKU008,2024-10-06,2,Other,Bangalore
32821,R32822,SKU008,2024-10-06,2,Wrong Item,Mumbai
32822,R32823,SKU008,2024-10-06,1,Other,Delhi
32823,R32824,SKU008,2024-10-06,3,Wrong Item,Hyderabad
32824,R32825,SKU008,2024-10-06,2,Wrong Item,Hyderabad
32825,R32826,SKU008,2024-10-06,3,Late Delivery,Delhi
32826,R32827,SKU008,2024-10-06,3,Late Delivery,Hyderabad
32827,R32828,SKU008,2024-10-06,1,Late Delivery,Bangalore
32828,R32829,SKU009,2024-10-06,2,Wrong Item,Hyderabad
32829,R32830,SKU009,2024-10-06,3,Late Delivery,Hyderabad
32830,R32831,SKU009,2024-10-06,3,Wrong Item,Bangalore
32831,R32832,SKU009,2024-10-06,1,Late Delivery,Delhi
32832,R32833,SKU009,2024-10-06,1,Late Delivery,Mumbai
32833,R32834,SKU009,2024-10-06,3,Damaged,Hyderabad
32834,R32835,SKU009,2024-10-06,3,Other,Delhi
32835,R32836,SKU009,2024-10-06,3,Late Delivery,Mumbai
32836,R32837,SKU009,2024-10-06,3,Late Delivery,Chennai
32837,R32838,SKU009,2024-10-06,1,Late Delivery,Delhi
32838,R32839,SKU009,2024-10-06,1,Wrong Item,Bangalore
32839,R32840,SKU009,2024-10-06,3,Other,Mumbai
32840,R32841,SKU009,2024-10-06,2,Late Delivery,Chennai
32841,R32842,SKU010,2024-10-06,3,Other,Mumbai
32842,R32843,SKU010,2024-10-06,3,Wrong Item,Chennai
32843,R32844,SKU010,2024-10-06,1,Damaged,Hyderabad
32844,R32845,SKU010,2024-10-06,1,Wrong Item,Bangalore
32845,R32846,SKU010,2024-10-06,1,Other,Hyderabad
32846,R32847,SKU010,2024-10-06,1,Wrong Item,Delhi
32847,R32848,SKU010,2024-10-06,2,Wrong Item,Bangalore
32848,R32849,SKU010,2024-10-06,3,Late Delivery,Bangalore
32849,R32850,SKU010,2024-10-06,3,Wrong Item,Bangalore
32850,R32851,SKU010,2024-10-06,3,Other,Bangalore
32851,R32852,SKU011,2024-10-06,3,Other,Bangalore
32852,R32853,SKU011,2024-10-06,2,Damaged,Mumbai
32853,R32854,SKU011,2024-10-06,2,Damaged,Chennai
32854,R32855,SKU011,2024-10-06,3,Wrong Item,Bangalore
32855,R32856,SKU011,2024-10-06,3,Other,Hyderabad
32856,R32857,SKU011,2024-10-06,3,Wrong Item,Hyderabad
32857,R32858,SKU011,2024-10-06,2,Wrong Item,Delhi
32858,R32859,SKU011,2024-10-06,2,Damaged,Bangalore
